Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,Name,Trial,Circle Size (degrees),Experiment Name,Background Color
"[255, 255, 0]",0,10,0.7771829780031112,0,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,0,0.2413635799966869,1,Mingda,1,8,BY,BLACK
"[255, 255, 0]",2,10,0.05265934199996991,0,Mingda,1,8,BY,BLACK
"[255, 255, 0]",0,10,0.39127721700060647,0,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,20,0.2587423260047217,1,Mingda,1,8,BY,BLACK
"[255, 255, 0]",2,0,0.1466128430038225,0,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,0,0.13831586499873083,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,10,0.08925748599722283,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,20,0.27260850700258743,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,20,0.13532985300116707,1,Mingda,1,8,BY,BLACK
"[255, 255, 0]",0,20,0.1537069670011988,0,Mingda,1,8,BY,BLACK
"[255, 255, 0]",0,10,0.1606358069984708,0,Mingda,1,8,BY,BLACK
