trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon_2.started,polygon_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,gender (m/f),age,participant,date,expName,psychopyVersion,frameRate,
76,0,76,0,238.91873106700223,None,f,1,0.32662185299705015,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
77,0,77,0,241.0854490960046,None,f,1,0.3415594170000986,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
78,0,78,0,243.16932288200042,None,j,1,0.33551525399525417,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
79,0,79,0,245.0524771490018,None,j,0,0.31417705200146884,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
80,0,80,0,247.05248860300344,None,j,1,0.3241611539997393,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
81,0,81,0,249.1021677930039,None,j,1,0.4544700710030156,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
82,0,82,0,251.40227149100247,None,j,1,0.34324486200057436,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
83,0,83,0,253.41843937000522,None,j,1,0.3161485160017037,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
84,0,84,0,255.6850494310056,None,j,1,0.28471261400409276,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
85,0,85,0,257.70173436400364,None,f,1,0.502711563000048,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
86,0,86,0,260.10153560600156,None,j,1,0.6019987800027593,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
87,0,87,0,262.53492563799955,None,f,1,0.36528775499755284,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
88,0,88,0,264.4515385440027,None,f,1,0.2887364409980364,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
89,0,89,0,266.7517838890053,None,f,1,0.3475209600001108,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
90,0,90,0,268.8350377540046,None,j,1,0.40972830400278326,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
91,0,91,0,270.90172566600086,None,f,1,0.3843745999984094,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
92,0,92,0,272.967998361004,None,j,1,0.4242513819990563,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
93,0,93,0,275.0846287550012,None,j,1,0.44488700999499997,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
94,0,94,0,277.3512483459999,None,j,1,0.34035187699919334,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
95,0,95,0,279.3182520410046,None,f,1,0.4962049039968406,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
96,0,96,0,281.3682516980043,None,f,1,0.427900338996551,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
97,0,97,0,283.6009472190053,None,j,1,0.36428867900394835,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
98,0,98,0,285.48409381600504,None,f,1,0.3959376569982851,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
99,0,99,0,287.86754801100324,None,f,1,0.3350928420040873,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
